Customer_ID,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
103791,Female,Loyal,35,Personal,Economy,3020
103796,Female,Loyal,14,Personal,Economy,1458
103797,Female,Loyal,9,Personal,Economy Plus,230
103803,Female,Loyal,23,Personal,Business,1907
103805,Female,Loyal,74,Business,Economy,3457
103811,Female,Disloyal,51,Personal,Business,2272
103812,Female,Disloyal,76,Personal,Economy,4334
103819,Female,Loyal,16,Personal,Economy,1711
103823,Male,Loyal,77,Business,Business,3108
103825,Male,Loyal,54,Personal,Economy Plus,2908
103826,Female,Loyal,46,Personal,Economy,4560
103834,Female,Loyal,19,Personal,Economy,1406
103837,Female,Loyal,31,Business,Economy,1686
103839,Female,Loyal,46,Personal,Economy,1057
103854,Male,Disloyal,59,Business,Economy,2181
103857,Male,Loyal,63,Business,Economy Plus,4619
103860,Female,Loyal,81,Personal,Economy,4313
103861,Female,Loyal,51,Personal,Business,3043
103866,Male,Loyal,80,Personal,Economy,4190
103869,Female,Loyal,9,Personal,Economy,2523
103871,Female,Loyal,60,Personal,Economy,3828
103873,Male,Loyal,68,Personal,Economy,4370
103877,Female,Loyal,34,Business,Economy,2474
103879,Female,Loyal,71,Personal,Economy,1054
103881,Male,Loyal,53,Business,Economy,1561
103897,Male,Loyal,12,Personal,Economy Plus,1552
103901,Male,Disloyal,56,Personal,Economy,4402
103904,Male,Loyal,26,Business,Economy,2914
103907,Female,Loyal,77,Business,Economy,2962
103910,Male,Loyal,79,Personal,Economy,1671
103913,Female,Disloyal,71,Personal,Economy Plus,4315
103918,Male,Disloyal,13,Personal,Economy,1214
103920,Male,Loyal,66,Personal,Business,4161
103929,Male,Disloyal,75,Personal,Economy,1477
103936,Female,Loyal,51,Personal,Economy,3550
103941,Female,Loyal,67,Personal,Economy,4508
103944,Male,Loyal,59,Personal,Economy,3854
103953,Male,Loyal,73,Business,Economy Plus,3537
103968,Male,Disloyal,11,Business,Economy,3500
103973,Male,Disloyal,63,Business,Economy,2336
103976,Female,Loyal,82,Business,Economy Plus,387
103980,Male,Disloyal,39,Personal,Economy,3280
103983,Female,Loyal,21,Business,Economy,4468
103984,Male,Disloyal,49,Personal,Economy,4806
103986,Female,Loyal,13,Personal,Economy,2936
103987,Female,Disloyal,58,Business,Economy,3468
103989,Female,Loyal,35,Personal,Economy Plus,4596
104002,Male,Loyal,27,Business,Economy Plus,2040
104011,Male,Loyal,23,Business,Business,656
104013,Female,Disloyal,37,Business,Economy,3926
104015,Female,Disloyal,65,Personal,Economy,2537
104022,Female,Loyal,67,Personal,Economy,1873
104026,Female,Loyal,59,Personal,Economy,2801
104027,Female,Loyal,55,Personal,Economy Plus,2809
104029,Female,Loyal,24,Personal,Economy Plus,3431
104048,Male,Loyal,27,Personal,Business,1105
104050,Female,Loyal,59,Personal,Economy,1225
104052,Male,Loyal,52,Personal,Economy,3106
104054,Female,Loyal,31,Personal,Economy Plus,741
104063,Male,Loyal,34,Personal,Economy Plus,2966
104066,Male,Loyal,76,Personal,Economy,3851
104077,Female,Loyal,51,Business,Economy,922
104084,Female,Loyal,81,Business,Economy,665
104091,Male,Loyal,53,Personal,Economy Plus,2007
104099,Male,Disloyal,20,Personal,Economy Plus,3842
104101,Female,Loyal,41,Personal,Economy,3786
104102,Female,Loyal,75,Business,Economy,2178
104104,Female,Loyal,16,Business,Economy Plus,1039
104110,Male,Disloyal,17,Personal,Economy,2784
104112,Female,Loyal,43,Personal,Economy,4736
104115,Male,Loyal,20,Personal,Business,1575
104116,Female,Disloyal,51,Personal,Economy,3806
104117,Male,Disloyal,27,Business,Economy,1548
104125,Male,Loyal,55,Personal,Economy,4857
104126,Female,Disloyal,17,Personal,Business,1756
104131,Male,Loyal,49,Personal,Economy Plus,3208
104148,Male,Loyal,62,Personal,Economy Plus,556
104150,Female,Loyal,59,Personal,Economy,4227
104153,Male,Loyal,25,Personal,Economy,3594
104154,Male,Loyal,22,Personal,Business,131
104170,Female,Loyal,42,Personal,Economy,2374
104174,Female,Loyal,52,Business,Economy,4124
104190,Male,Loyal,38,Personal,Business,3429
104191,Male,Loyal,51,Business,Economy Plus,673
104200,Female,Loyal,14,Business,Economy Plus,2444
104202,Male,Loyal,16,Personal,Business,3817
104204,Female,Loyal,61,Personal,Economy,3145
104208,Male,Loyal,28,Business,Economy,4893
104209,Female,Loyal,67,Personal,Economy,3257
104212,Male,Loyal,29,Personal,Economy,4199
104215,Male,Loyal,34,Personal,Economy,2767
104221,Male,Loyal,26,Personal,Economy Plus,1977
104222,Male,Loyal,65,Personal,Economy,2931
104223,Female,Loyal,61,Personal,Economy,4881
104232,Female,Disloyal,40,Personal,Business,3850
104236,Female,Loyal,21,Personal,Economy,4878
104237,Female,Loyal,76,Personal,Economy,1149
104243,Female,Loyal,64,Personal,Economy,4349
104250,Male,Loyal,77,Personal,Economy Plus,4314
104252,Female,Disloyal,53,Business,Economy Plus,3285
104255,Female,Loyal,14,Personal,Economy,4714
104260,Female,Loyal,65,Personal,Economy,4143
104263,Female,Loyal,23,Personal,Economy,4168
104264,Male,Loyal,52,Business,Economy,2735
104277,Female,Loyal,57,Business,Economy,3989
104279,Male,Loyal,71,Business,Economy,3178
104283,Male,Disloyal,59,Personal,Economy,4362
104286,Male,Loyal,30,Personal,Economy Plus,1336
104293,Male,Disloyal,68,Personal,Business,2194
104312,Female,Disloyal,28,Personal,Economy Plus,1584
104320,Male,Loyal,26,Business,Economy,376
104326,Male,Loyal,28,Personal,Economy,1614
104328,Male,Loyal,62,Business,Economy Plus,4178
104345,Female,Disloyal,9,Personal,Economy,4612
104358,Male,Loyal,43,Personal,Economy Plus,4630
104362,Male,Loyal,71,Business,Economy Plus,3621
104367,Male,Loyal,43,Business,Business,3133
104377,Female,Loyal,28,Personal,Economy Plus,1999
104379,Female,Loyal,56,Personal,Economy,4112
104383,Male,Loyal,85,Personal,Economy Plus,2203
104384,Female,Loyal,46,Personal,Economy Plus,1841
104385,Male,Loyal,19,Personal,Economy,3900
104388,Male,Loyal,75,Personal,Economy,2810
104392,Female,Loyal,35,Business,Economy,2697
104397,Male,Loyal,20,Personal,Economy Plus,2726
104413,Male,Loyal,74,Business,Economy,1718
104421,Male,Loyal,33,Personal,Economy,168
104422,Female,Loyal,39,Personal,Economy,2894
104431,Male,Loyal,28,Personal,Economy,260
104434,Male,Disloyal,8,Personal,Business,971
104439,Female,Disloyal,75,Business,Economy Plus,57
104442,Male,Loyal,64,Personal,Business,655
104445,Male,Loyal,64,Personal,Economy Plus,2183
104454,Female,Loyal,56,Business,Economy,95
104457,Male,Loyal,18,Personal,Economy,2393
104458,Male,Loyal,18,Personal,Business,4331
104461,Female,Loyal,70,Business,Business,2602
104474,Female,Loyal,80,Business,Economy,3314
104478,Male,Loyal,11,Personal,Economy,608
104484,Male,Loyal,52,Personal,Economy,2346
104498,Male,Loyal,70,Personal,Economy Plus,3975
104505,Male,Disloyal,59,Personal,Economy Plus,2727
104513,Female,Loyal,53,Business,Economy,189
104516,Female,Loyal,69,Personal,Economy,2239
104522,Male,Loyal,51,Personal,Economy Plus,703
104531,Female,Loyal,69,Personal,Economy,3043
104532,Male,Loyal,28,Personal,Economy,3493
104537,Male,Disloyal,8,Personal,Economy,4875
104539,Female,Loyal,8,Personal,Economy,2806
104546,Female,Disloyal,83,Personal,Economy Plus,1077
104551,Female,Loyal,44,Personal,Economy Plus,1666
104552,Female,Loyal,45,Personal,Economy,1443
104556,Male,Loyal,38,Personal,Economy,72
104560,Male,Loyal,70,Personal,Economy Plus,3238
104567,Male,Disloyal,47,Personal,Economy Plus,430
104568,Female,Loyal,40,Business,Economy Plus,3208
104572,Male,Loyal,68,Business,Economy Plus,4378
104573,Male,Disloyal,70,Personal,Economy,1972
104584,Male,Disloyal,12,Personal,Economy,653
104587,Female,Loyal,53,Business,Economy,526
104588,Female,Disloyal,79,Business,Economy,2743
104590,Female,Loyal,60,Personal,Economy,2509
104593,Female,Loyal,9,Personal,Economy,4709
104596,Female,Loyal,31,Personal,Economy,654
104598,Female,Disloyal,14,Personal,Economy,3370
104600,Male,Loyal,50,Personal,Economy,3044
104602,Female,Loyal,71,Personal,Economy Plus,2611
104608,Female,Loyal,58,Personal,Economy,1825
104613,Female,Loyal,7,Personal,Economy,3677
104626,Male,Loyal,22,Business,Economy Plus,488
104629,Male,Loyal,48,Personal,Business,1899
104631,Male,Loyal,75,Personal,Economy,1151
104633,Male,Disloyal,44,Business,Economy,51
104635,Female,Loyal,27,Personal,Economy Plus,3892
104641,Male,Loyal,29,Business,Economy,103
104647,Female,Disloyal,40,Personal,Economy Plus,4215
104648,Female,Loyal,63,Business,Economy,647
104656,Male,Disloyal,29,Business,Economy Plus,4245
104659,Female,Loyal,67,Personal,Economy,570
104661,Female,Loyal,48,Business,Economy,381
104663,Male,Disloyal,8,Personal,Economy Plus,4111
104665,Female,Disloyal,75,Personal,Business,4970
104666,Male,Disloyal,20,Personal,Economy,3920
104668,Male,Disloyal,74,Personal,Economy,2288
104670,Male,Loyal,63,Business,Economy,3052
104673,Male,Disloyal,73,Personal,Economy Plus,2777
104674,Male,Loyal,22,Business,Economy,2603
104676,Male,Loyal,80,Business,Economy Plus,3212
104677,Male,Loyal,26,Personal,Economy Plus,3103
104678,Male,Loyal,25,Personal,Economy,1253
104683,Male,Loyal,33,Personal,Economy Plus,2875
104687,Male,Loyal,73,Personal,Economy,3368
104696,Male,Disloyal,11,Personal,Economy,339
104697,Female,Loyal,63,Personal,Economy Plus,2370
104707,Male,Loyal,82,Personal,Economy Plus,4559
104726,Female,Loyal,56,Business,Economy,4823
104727,Female,Loyal,82,Personal,Business,494
104728,Female,Loyal,55,Personal,Economy,771
104732,Female,Loyal,81,Business,Economy Plus,1860
104733,Female,Loyal,57,Personal,Economy Plus,3969
104735,Female,Disloyal,36,Personal,Economy Plus,3217
104736,Male,Disloyal,66,Personal,Economy,3647
104741,Male,Disloyal,52,Personal,Economy,526
104744,Male,Loyal,9,Business,Economy Plus,3185
104747,Female,Loyal,45,Personal,Economy Plus,686
104758,Female,Loyal,39,Personal,Economy,510
104771,Male,Loyal,52,Personal,Economy Plus,777
104772,Male,Loyal,13,Personal,Economy,2510
104776,Female,Disloyal,44,Personal,Business,1204
104778,Male,Loyal,59,Personal,Economy,3919
104794,Female,Loyal,30,Business,Economy,3321
104796,Female,Disloyal,68,Personal,Economy,4138
104801,Female,Loyal,25,Business,Economy,3101
104805,Male,Loyal,72,Personal,Economy Plus,1129
104812,Female,Loyal,56,Personal,Economy Plus,869
104813,Male,Loyal,75,Personal,Economy,2889
104815,Male,Loyal,30,Personal,Economy,2118
104823,Male,Disloyal,45,Personal,Economy Plus,3333
104829,Female,Loyal,46,Personal,Economy,4573
104831,Male,Loyal,46,Personal,Economy,3220
104832,Female,Loyal,8,Business,Business,4878
104844,Female,Loyal,10,Personal,Economy,4313
104845,Male,Loyal,25,Personal,Business,4923
104849,Female,Disloyal,50,Personal,Business,1072
104851,Female,Loyal,10,Personal,Economy,783
104856,Female,Loyal,77,Business,Economy Plus,4848
104857,Male,Loyal,79,Personal,Economy,3981
104862,Male,Loyal,37,Personal,Economy,49
104878,Male,Disloyal,43,Personal,Economy,3997
104880,Female,Disloyal,54,Business,Economy,1478
104886,Male,Disloyal,84,Business,Economy,360
104891,Female,Loyal,77,Business,Economy Plus,407
104896,Male,Loyal,85,Personal,Business,1437
104898,Female,Loyal,27,Personal,Economy Plus,4702
104899,Female,Loyal,68,Personal,Economy,4084
104902,Female,Loyal,51,Personal,Economy,541
104916,Female,Loyal,43,Personal,Business,3486
104917,Female,Loyal,57,Personal,Economy,3889
104919,Female,Loyal,29,Personal,Economy Plus,962
104920,Male,Loyal,13,Personal,Economy,2078
104924,Male,Loyal,15,Personal,Economy,4245
104926,Male,Loyal,70,Personal,Economy,642
104930,Female,Disloyal,36,Personal,Economy,782
104936,Female,Loyal,34,Personal,Economy,1267
104941,Male,Disloyal,46,Personal,Economy,4624
104943,Male,Disloyal,45,Personal,Economy,3078
104952,Female,Loyal,9,Personal,Economy,2351
104954,Female,Loyal,39,Personal,Economy,4828
104957,Male,Loyal,73,Personal,Economy Plus,4528
104958,Female,Loyal,46,Personal,Economy,4312
104961,Female,Loyal,23,Personal,Economy,1572
104964,Male,Loyal,62,Personal,Economy,33
104968,Male,Loyal,70,Personal,Economy Plus,1613
104970,Female,Loyal,42,Personal,Economy Plus,4108
104976,Female,Loyal,37,Business,Economy,4487
104978,Male,Loyal,26,Personal,Economy,577
104979,Male,Loyal,30,Personal,Economy,4259
104980,Female,Loyal,47,Personal,Economy,4707
104984,Male,Loyal,76,Business,Economy Plus,2619
104990,Male,Disloyal,54,Personal,Business,1518
104991,Female,Disloyal,57,Personal,Economy,3692
104997,Male,Disloyal,36,Business,Economy,4024
105004,Female,Disloyal,60,Personal,Business,3439
105016,Female,Loyal,40,Business,Economy Plus,1144
105029,Male,Loyal,12,Personal,Economy,4013
105033,Male,Loyal,12,Personal,Business,320
105062,Male,Loyal,13,Business,Economy Plus,2339
105066,Male,Loyal,28,Personal,Economy Plus,2861
105067,Female,Loyal,43,Personal,Economy,3974
105069,Male,Loyal,32,Personal,Economy,3331
105072,Female,Loyal,60,Personal,Business,1923
105083,Female,Loyal,63,Business,Economy,659
105093,Female,Loyal,58,Personal,Economy,2420
105097,Female,Loyal,21,Personal,Economy,4947
105109,Female,Loyal,29,Business,Economy,758
105119,Male,Loyal,41,Personal,Economy,2904
105123,Male,Loyal,56,Personal,Business,240
105124,Female,Loyal,11,Personal,Economy,971
105125,Male,Loyal,38,Personal,Economy Plus,2755
105130,Male,Disloyal,69,Business,Economy,4613
105133,Male,Loyal,39,Personal,Economy,3682
105142,Male,Loyal,22,Business,Business,2637
105154,Female,Disloyal,30,Business,Economy Plus,4692
105159,Female,Loyal,57,Personal,Economy,1527
105169,Male,Loyal,36,Personal,Economy,4584
105171,Female,Loyal,59,Personal,Economy Plus,3109
105183,Male,Loyal,47,Personal,Economy,2770
105184,Female,Loyal,79,Business,Business,2799
105192,Male,Disloyal,64,Personal,Economy,83
105196,Female,Loyal,8,Business,Economy,867
105197,Male,Loyal,61,Business,Economy Plus,634
105202,Male,Loyal,9,Personal,Economy,2607
105208,Female,Disloyal,76,Business,Business,4691
105224,Female,Loyal,54,Personal,Economy,2942
105226,Female,Loyal,74,Personal,Economy Plus,3910
105240,Male,Loyal,66,Business,Economy Plus,860
105242,Female,Loyal,78,Personal,Economy,3781
105244,Male,Loyal,30,Personal,Business,3826
105248,Male,Loyal,60,Business,Economy Plus,744
105253,Female,Loyal,28,Personal,Economy,1129
105269,Female,Loyal,41,Personal,Economy,1155
105270,Male,Loyal,7,Personal,Economy Plus,3234
105283,Male,Loyal,82,Personal,Economy,3862
105286,Male,Loyal,19,Personal,Economy,712
105287,Male,Loyal,20,Personal,Business,4369
105290,Male,Loyal,21,Personal,Economy Plus,1792
105292,Female,Disloyal,73,Personal,Economy,3197
105299,Male,Loyal,47,Business,Economy Plus,3414
105303,Male,Loyal,21,Personal,Economy,3894
105313,Female,Loyal,28,Personal,Economy,3351
105314,Male,Disloyal,12,Business,Economy,1949
105315,Male,Loyal,61,Personal,Economy Plus,4530
105325,Male,Disloyal,10,Personal,Economy,547
105327,Female,Disloyal,85,Personal,Economy,1611
105339,Male,Disloyal,14,Personal,Economy,2334
105346,Male,Loyal,66,Personal,Economy Plus,1219
105349,Male,Loyal,14,Personal,Economy,1108
105350,Female,Loyal,35,Personal,Business,2996
105356,Male,Loyal,54,Personal,Economy Plus,496
105361,Male,Loyal,76,Personal,Economy,2982
105365,Male,Loyal,63,Business,Business,1775
105372,Female,Disloyal,18,Personal,Economy,1091
105375,Female,Disloyal,34,Personal,Business,4255
105381,Female,Disloyal,80,Business,Economy,1144
105386,Male,Loyal,40,Personal,Economy,4101
105389,Female,Loyal,71,Personal,Economy,1930
105391,Male,Loyal,13,Personal,Economy,4226
105408,Male,Disloyal,22,Personal,Economy,3952
105410,Male,Disloyal,65,Personal,Economy,82
105418,Male,Disloyal,54,Personal,Economy,3053
105423,Female,Loyal,26,Business,Economy Plus,1655
105425,Male,Loyal,82,Personal,Economy,3528
105438,Male,Disloyal,34,Personal,Economy,2283
105441,Female,Disloyal,14,Personal,Economy Plus,3222
105445,Female,Disloyal,9,Personal,Economy,622
105446,Female,Loyal,61,Personal,Economy,614
105458,Male,Loyal,51,Personal,Economy Plus,4317
105460,Male,Loyal,15,Personal,Economy,1173
105481,Male,Disloyal,66,Personal,Economy,1489
105486,Female,Loyal,60,Personal,Business,1621
105487,Female,Loyal,25,Personal,Economy,1083
105497,Female,Disloyal,56,Personal,Economy,2987
105498,Male,Loyal,38,Personal,Economy,2817
105500,Male,Disloyal,10,Personal,Economy,4028
105512,Female,Loyal,65,Personal,Business,2671
105519,Female,Disloyal,77,Personal,Economy,1940
105527,Female,Loyal,73,Personal,Economy,3071
105529,Female,Disloyal,71,Business,Economy Plus,1326
105530,Female,Loyal,79,Business,Economy,4386
105538,Male,Disloyal,19,Personal,Economy Plus,663
105547,Female,Loyal,27,Personal,Economy Plus,2002
105550,Male,Loyal,54,Personal,Economy,2379
105558,Male,Loyal,23,Personal,Economy,475
105561,Female,Disloyal,20,Personal,Economy,3500
105568,Male,Loyal,70,Business,Economy,1995
105576,Female,Loyal,17,Business,Economy,1684
105584,Female,Disloyal,83,Business,Economy,4128
105587,Male,Loyal,25,Personal,Economy Plus,2641
105599,Male,Loyal,28,Personal,Economy,2919
105604,Female,Loyal,81,Personal,Economy,3422
105608,Female,Loyal,51,Personal,Economy,3060
105609,Male,Loyal,53,Business,Economy,2086
105610,Male,Loyal,82,Business,Economy,4907
105613,Female,Loyal,41,Personal,Economy,1710
105620,Female,Disloyal,38,Business,Business,377
105621,Male,Loyal,43,Business,Economy,331
105628,Female,Loyal,24,Personal,Economy,2787
105632,Male,Disloyal,11,Business,Economy,1334
105636,Female,Loyal,21,Personal,Economy Plus,348
105645,Male,Loyal,10,Personal,Economy Plus,1065
105647,Male,Disloyal,14,Personal,Business,890
105658,Male,Loyal,18,Personal,Economy Plus,4144
105660,Male,Loyal,14,Personal,Business,4629
105661,Male,Loyal,78,Personal,Economy,2895
105662,Female,Loyal,73,Business,Economy Plus,542
105668,Male,Loyal,15,Business,Economy,3115
105671,Male,Disloyal,11,Business,Economy Plus,2749
105673,Male,Loyal,11,Personal,Economy,3184
105676,Male,Loyal,72,Personal,Economy Plus,101
105677,Male,Loyal,62,Business,Economy,4731
105681,Female,Loyal,56,Personal,Economy,2205
105703,Male,Loyal,53,Personal,Economy,1725
105710,Male,Loyal,67,Personal,Economy,4789
105713,Male,Loyal,84,Personal,Economy,2564
105715,Female,Loyal,17,Business,Economy,2976
105717,Male,Loyal,32,Personal,Economy,1965
105719,Female,Loyal,49,Personal,Economy,4221
105720,Male,Loyal,81,Personal,Business,2132
